days_past_due,outstanding_amount,number_of_contacts,previous_late_payments,promised_payment_amount,broken_promises,months_on_book,last_payment_amount,further_delinquency
150,3453.758403663684,3,5,1013.992752154774,1,17,519.7105944066784,0
58,1742.52448311129,2,0,984.174171812178,0,44,417.41918403124,0
58,11342.525653825624,4,4,1778.925819476693,1,28,822.3039311344347,1
86,5333.12045291272,1,5,530.0362007406025,1,21,306.05233893188114,0
49,5415.216302462183,3,0,632.2709110741037,1,16,93.47778538247375,0
170,1073.0176553748015,3,0,1265.3564351400655,2,27,405.0969485475388,1
70,3162.917012611282,5,3,804.9453112425106,0,1,1145.101761853493,0
15,2306.4781118842907,4,2,482.253748369214,0,41,960.8630124716768,0
54,8236.92569041791,4,4,0.0,0,8,994.0444394035884,0
101,6513.900862778156,3,2,717.7737961161424,1,42,625.9133345019304,1
8,3288.308921580411,2,2,1074.5010352376833,0,16,556.957662829422,0
53,6681.500715998644,4,2,823.7879499241396,1,22,198.24713771733093,0
60,4239.439562776768,5,4,990.8080738333332,2,43,637.679402701115,1
108,5703.472153935625,3,1,532.7086223579906,0,28,92.7182547641874,1
5,5689.291661557119,2,2,1320.3201237960693,1,27,442.49183260884325,0
103,6260.801631438797,1,1,712.7588609489678,1,5,621.8165861678382,1
6,5898.955770190238,2,2,1489.0642010717722,2,32,318.94103642573447,0
109,6263.148953494727,2,1,1127.1209052376353,1,57,629.7942638061063,0
116,8767.424931456722,0,3,1215.465674653212,1,12,340.6917928472725,1
94,6921.688259220572,6,1,1154.0276095204786,1,27,0.0,0
47,3989.294711822122,2,5,883.8863855730515,1,48,730.0825338393128,1
99,4706.141762044475,3,1,1025.6413739931174,0,19,689.6798285540026,1
55,8690.511763991199,3,0,898.1896987388074,3,46,320.0936329352321,0
168,5337.267364844644,1,2,1506.2845422786572,1,21,473.70886875540725,1
52,3877.944747928701,1,4,376.14955065240974,0,45,1207.1210458803457,0
144,3106.584973609892,1,3,1715.9254339596257,0,24,713.7877708291845,1
13,5819.114324498742,1,2,613.34488802897,0,44,314.7650269405204,0
114,2435.429592363272,1,6,1069.058017006704,2,4,605.4240983535199,1
124,8854.386271502919,7,0,882.3222098630563,2,2,674.9152856602602,1
106,1886.5449387287608,5,3,1119.05012837022,1,25,404.0222716090133,0
158,9434.203176558263,3,3,1153.6996296465416,0,18,449.8730773110194,1
147,4144.309052382653,4,0,1313.556899590611,1,26,0.0,1
145,1769.7879391170322,1,2,758.3830785052317,2,35,452.5924534923408,1
120,5567.527215696129,2,2,1544.6691206104258,1,43,114.51999115883405,1
63,2140.8825253571326,3,0,1418.891995509579,0,4,142.13601996612942,0
19,5103.115283090781,4,2,836.1548211221542,0,51,370.21401951010057,0
92,3267.369405202003,0,2,1809.9768915383304,1,3,641.3714578187808,0
58,7835.219803607273,3,1,667.4231077718971,0,30,0.0,0
90,5410.2488298128965,3,2,1284.2638277599249,1,7,398.56601944212633,1
117,1434.4975037763952,1,4,999.3885004674652,1,49,61.90727809622069,1
62,3208.890378721984,2,1,628.1122485232243,1,43,1137.8243796138113,0
23,7114.841748779389,6,2,2037.305295295864,2,13,58.87985338376325,0
127,8861.276311371426,1,0,1084.6665173038668,1,24,472.0039350427138,0
137,4864.175577596949,3,5,792.9595443082144,2,4,130.55509991553947,1
140,1866.810314393289,4,3,1041.7520932733212,1,9,611.400705201459,0
129,8162.108932552665,3,4,1329.3571520577136,0,54,0.0,1
58,7101.691024680125,4,0,549.2659331851027,0,18,924.8830469048462,0
122,8919.618752907647,1,2,940.5459278466292,2,23,1207.1210458803457,1
2,5870.62735526392,1,2,1216.3559697150204,3,31,843.184439229376,0
34,3438.209252609321,3,0,1199.158899759951,1,29,536.0088486987144,0
96,6550.665456186738,5,5,1025.2492999748986,0,23,379.7644499485545,1
126,5978.9876703247455,6,3,60.17686811323108,0,2,193.8575760656703,1
118,3275.378924461896,2,0,733.9780173280216,2,37,117.6591625473136,1
48,5595.9157515422185,4,3,1336.107040061426,0,19,309.9921035060528,0
89,4414.922333533861,2,2,1477.3174466118874,1,21,663.2257428520464,0
117,7230.61353495104,2,3,993.4720591866676,2,18,340.440380288662,1
129,6476.020730946304,1,1,789.9154967397731,1,49,440.2579777116422,0
16,1845.2258201564305,3,2,1044.3396606247074,2,31,578.4920252503034,0
69,1542.7322619170277,8,1,1398.3414344729065,0,38,788.1717404858861,1
22,4730.56647927934,6,2,870.2683365491046,3,38,1062.450249017355,1
93,5098.457856137948,2,5,2163.3968214888555,0,3,12.46391020397067,1
76,7282.93032227548,2,2,168.5817113264644,1,47,1091.5348000680194,0
154,6539.911731685666,1,1,1349.9689042987893,0,19,911.714841388194,0
144,9376.056929638227,2,2,768.4466446299892,1,51,734.946236328823,1
178,3598.4196071737106,2,3,362.73705421648447,1,13,401.6320400059039,1
86,3427.141791718379,5,2,1117.909442418783,1,10,369.94654840243305,0
29,2120.557983064868,2,0,923.1331478825334,1,25,816.4943618021598,0
69,7248.22134432524,6,1,781.9500584864954,0,17,392.3247503848053,0
47,5065.256552047882,2,0,705.2657606181143,0,59,0.0,1
94,100.0,3,2,897.571211382111,0,11,455.5904721976376,0
144,5606.496133123678,5,3,1074.4711529560154,0,5,316.7322115428251,1
176,5797.910503451212,6,0,1178.0867811241878,3,25,818.30340691212,1
85,4566.959171756469,2,3,1675.310166915164,2,15,87.16727465943194,0
39,5889.964558875254,2,1,1539.0534929908783,0,48,1207.1210458803457,0
100,1339.292902322838,3,0,942.6224439608424,1,10,480.0065351279864,1
33,9923.095502300082,3,2,235.93063027418063,2,25,0.0,1
101,6140.778278227768,2,1,658.2755953862672,1,10,510.5977222131398,1
23,100.0,1,2,2116.4464303824952,1,14,630.5107438172276,0
10,4982.308702009673,2,2,1831.3871917218903,2,14,873.5424976024401,0
69,6220.160598956343,4,2,1142.3536606293428,1,28,520.6454647821821,1
100,1661.2037752308538,1,1,811.8237163895149,1,57,547.6343902219701,1
34,6600.890837040313,3,3,538.6353646732964,1,34,523.5425929307322,0
138,10042.776869025996,6,1,844.7882184971593,1,51,138.23001417391714,1
147,3066.892818351412,5,4,1073.3677097294658,2,25,508.9524718864448,1
96,6285.316087609832,7,0,549.1422507413431,2,50,491.422594258783,1
2,5625.795796976591,6,3,258.6712321025543,2,33,290.03587699293087,1
69,7904.869999437144,3,2,487.8435194333345,1,28,0.0,1
4,4673.474286127573,4,1,1719.539275453391,2,32,384.5272466798692,0
16,1799.8501209143928,1,3,901.3745379262637,1,59,682.0327673240201,0
24,7712.546740924119,2,1,1114.8573153013187,0,29,941.57333859861,1
80,1978.2182278395692,2,0,1136.815493699747,0,59,437.8020537002822,0
2,10426.584133678833,7,1,1105.8846192829706,0,33,456.5128477376196,0
128,6682.308047045502,7,1,391.7211855316257,2,41,415.18051282045343,0
160,3203.321790153904,2,3,1757.4929747891306,0,5,592.1549082521017,0
84,8325.954837518773,5,2,1120.7922513287351,1,39,353.5627882310096,1
152,4972.432897907343,4,0,761.0911774638067,1,42,668.3872244442008,1
140,4335.783317017931,5,4,906.3858351786912,2,13,0.0,1
178,2957.3918717067054,2,1,727.9467266000645,2,37,664.618475138504,1
163,100.0,2,0,704.2632864361727,2,53,367.03182081268847,1
124,6813.177711100481,0,3,1163.399710022407,1,59,463.2445120074362,1
33,115.61971454717876,3,1,0.0,1,30,18.803649670708296,0
161,2620.117004445865,3,2,682.3194396463598,3,26,490.7592201174184,0
178,6298.533661550831,3,3,483.1915156523992,0,5,657.3899249952492,1
171,3497.9707955134563,5,0,1064.6333458300928,1,34,838.9602696173756,1
101,5471.455612372845,4,2,139.41633559347156,2,6,503.3523027083206,0
12,1358.9140581510403,3,3,203.65084833126755,0,37,597.2020521613042,0
67,3954.621880586296,3,1,700.3435154524029,1,50,685.806716607018,0
65,5490.157114874564,4,1,1245.6224392950626,0,32,272.897054884936,0
161,2145.582452192835,4,1,1835.9990624375127,1,42,886.7831960753001,1
168,10059.090433225763,2,1,1398.166556001436,0,45,92.85077124356076,1
74,3087.7282613578177,3,0,1059.3140941748886,2,18,743.5574381900287,0
43,9135.250364047715,6,1,1605.054243966195,2,1,160.3863607116239,0
44,4496.5833657606,3,0,1106.911638657136,1,47,84.13180193556082,1
29,294.5733017559387,1,0,1699.791944854543,0,34,248.29407398306645,0
141,1589.297574213042,3,2,1003.1577576445534,0,19,678.4783817637963,1
12,5528.237866794139,3,5,2055.141143460453,0,48,187.348686585962,1
95,8098.327257675271,2,0,217.75819613467436,0,10,758.0158869914858,0
46,10309.331397876089,4,1,1236.826034882325,1,2,510.1878261191938,1
130,5384.656185779884,3,2,391.10984002232624,1,57,152.65411694234,0
35,1468.2687575162558,1,2,1242.6037580107782,0,53,424.6072942539088,0
81,5835.455241634236,1,2,1214.0861142378203,2,1,732.9366616823359,0
90,2524.355979919541,2,1,1430.6483186695427,1,1,887.4190342322634,1
8,6176.574863583656,4,2,1279.75508620059,3,30,720.8694874237765,0
93,2175.576342783351,2,5,1371.6873423626705,0,7,787.3341151502827,0
154,100.0,4,0,1365.0740092781282,2,55,503.2416888416989,1
90,8950.566978859695,2,1,936.136644810568,0,9,373.15514003295743,0
162,4320.749805964215,5,1,957.282208767004,1,9,438.4310481374085,1
115,5148.981001449744,5,2,2123.713368152783,1,9,928.0227016401612,1
105,7990.104122718565,1,1,773.217583978686,4,2,244.7742851849951,1
135,10636.540127994364,4,4,759.0975553717424,0,4,515.5423786293093,1
58,7160.241956446871,1,1,1529.7687402133597,2,39,617.0638268393636,1
114,5309.0048486108335,4,1,1003.1904842037368,1,33,430.9298558638988,1
75,6388.61862833972,5,1,1658.8092623270911,0,17,895.2362023266314,0
157,4115.650870140088,2,1,665.7855910024095,1,9,610.9342883280424,1
120,5108.343135468918,2,4,1350.237967162885,0,29,560.97762882241,1
164,5434.590913577552,4,1,635.2439987516868,0,37,562.320481482922,1
21,2640.1242295906,4,1,1336.5213249856592,1,18,842.4177962888757,0
164,5063.520760633631,4,2,839.0331540738421,0,11,382.1742535805109,1
138,6101.305557511791,1,2,1116.1425372757385,2,10,299.3113806468591,1
101,6551.050692726651,4,1,775.471672769894,1,41,640.9322940113722,1
152,6311.971347287944,3,3,964.3936076513312,0,32,681.3789728153612,1
177,982.924345776878,4,3,1455.115891005301,1,38,666.2226544263798,0
99,8687.77682779897,3,1,1362.2038549682431,2,45,0.0,1
36,8438.843682361447,2,2,1158.888078928959,1,47,495.0556883367026,1
96,4711.554775343633,4,2,2017.228889866393,1,5,520.6086420696672,1
152,6366.526085316303,6,1,1345.1358341430114,2,3,708.8156542247127,1
151,4350.338698674475,4,1,751.4427581104367,1,11,174.99937984096834,1
37,7255.872988434399,4,3,905.9870426689548,2,19,684.4399254782986,0
12,2557.184461599891,0,3,1038.4508748197145,1,40,315.24292830263875,0
113,9027.381785872774,0,1,1599.9201360426005,3,54,479.4612134492456,1
13,7106.622835453871,5,1,1498.7640833443168,1,23,918.0995998939344,0
23,7176.3013747066725,5,2,796.6501072898714,2,31,562.392181638729,1
99,4684.841370722548,3,1,1404.4088072840552,1,33,559.5229564142609,1
105,762.1444852019204,4,1,903.679613067348,1,22,673.1005490258301,1
30,7651.804100362309,4,3,610.8459064597818,0,46,711.6424847986991,0
17,861.3159952923488,3,2,1318.6686349531187,0,13,0.0,0
113,7687.917980673636,1,2,523.0522002410742,0,12,760.0933778563252,1
62,2683.61834950333,5,2,1114.2621245050673,0,46,878.0636784713804,0
84,238.85403790818785,1,2,1284.8478927532228,0,44,538.2096956250884,0
112,5002.999111140592,3,1,818.9575298233519,0,19,0.0,1
86,8548.40165161522,3,1,787.7901483469593,0,9,287.4505182099617,0
141,2103.18875474394,4,1,971.6583165237168,0,5,149.6492524011037,0
19,9797.103873184478,6,5,1883.3874223709383,3,53,516.4034750754722,1
177,6970.221631492024,1,3,714.4535385065966,0,55,541.2307309430366,1
100,5470.278567097629,2,2,1236.5786116579677,0,40,839.9408946441265,1
140,3693.1272312826623,3,2,781.5176320798355,1,35,921.4427317312476,0
147,3902.307944615569,1,1,1397.9384403673753,0,44,1207.1210458803457,0
76,6290.50168625267,4,3,494.7302075971812,1,4,292.5244460017917,0
9,7538.122575557183,2,3,1027.9098915216089,0,49,501.2894070042864,0
28,3219.5113470437354,3,6,352.7302238205849,3,26,495.2398995902829,1
128,2580.460018145696,3,1,309.34573311491,1,49,297.7115654731477,1
52,4358.519544734399,4,2,942.6022914994894,1,8,583.7756955505738,0
83,9180.886027572033,2,1,881.5880534120456,3,28,723.6503015912465,1
111,1349.3349789905978,3,3,679.5560113699526,1,28,1192.6504602011123,0
144,8427.432934228316,6,3,481.06175202747056,1,53,689.0268575450899,1
117,5126.839494779398,1,0,837.0003686072425,0,30,177.03363562099958,1
69,100.0,2,3,801.7219221465407,4,23,99.6238171877506,1
99,3615.1027953029534,4,3,1608.1391342999846,0,54,254.725095313613,0
140,6829.004218820818,3,3,1727.7150275929775,2,26,702.320820299838,1
25,10405.441835122285,2,3,883.7481127070907,0,45,522.2481424243169,0
123,1017.8818298552968,2,1,1104.4740599027273,2,7,113.10560250980268,1
53,100.0,2,3,1203.2155447279315,2,10,239.76078914206687,0
151,1071.3415536261905,1,0,848.80028436518,0,23,824.5160565166602,1
144,8391.246523599519,3,0,706.5718073026836,0,43,885.8444042248483,0
57,100.0,3,4,1115.778687731657,1,8,0.0,1
39,9491.76167263816,5,1,1037.1149974969503,2,16,583.3735419728579,1
109,8644.42684328576,4,1,548.9264147844438,0,7,757.1945510561216,1
42,5573.108726188274,2,4,1367.8705514270234,4,9,400.5224843390483,1
167,3120.904068958916,1,1,1643.2178338860522,3,15,810.7792081286227,1
142,5165.781877451429,3,3,1366.8723108462582,2,40,1032.2822390222846,1
122,6833.262056420305,5,3,1906.9778896166156,0,33,809.7087898552884,1
133,6375.429394175896,6,2,1748.126797054632,0,59,628.5943432716995,0
163,10218.978119810316,3,1,1341.4907509763282,1,10,236.02536819062323,1
75,4219.692650520509,5,2,139.23028792285163,1,2,1017.3032110098524,1
146,1097.4710791310067,7,1,859.8874071274544,1,23,220.2412956540848,1
76,568.1578786036252,1,5,1562.7862001143524,0,48,667.0631935473571,0
9,100.0,3,4,1243.3250782268624,0,41,314.8719549546984,0
74,5588.836767606817,5,2,1369.1988229192464,1,19,192.28874674976464,1
145,4296.893897832629,3,3,303.9231495977758,2,44,900.7692836505272,0
7,5097.963808682815,2,1,1354.0727907135806,1,3,919.5370927280068,0
174,3388.821377581451,7,4,1103.6063317922628,0,45,175.7061621770709,1
141,1669.499423831969,2,4,1352.4298600787836,1,18,646.5600335714594,1
168,6843.007653882357,5,2,1293.533270431536,1,49,457.0487400328436,1
170,100.0,3,3,1821.4510385526987,1,5,147.86764626904971,1
137,2595.213296738791,3,4,1255.9217340433745,0,49,235.18142375872213,1
178,7359.470479905174,4,2,1235.8001016755725,1,6,384.1564368769277,1
27,2297.4847198908897,3,1,244.68056529873888,3,1,576.3632934498626,0
122,6175.02625939549,4,1,1490.9009461378173,1,42,1105.7297502875394,1
5,2599.222713390606,6,1,1238.685940562715,0,6,808.4768278888714,0
29,3632.465378509138,1,1,754.9557575439044,1,52,577.6955550587068,0
165,6724.761547414394,3,2,527.1509987334832,0,10,466.9223272072146,1
166,1166.455048810602,1,2,842.0386615191519,0,38,13.456463384616256,1
83,7235.834990229037,2,1,1700.0033799183948,0,50,314.29304904909384,0
136,5137.7614773433,5,2,2163.3968214888555,0,54,842.3567949569967,1
109,8769.31660213709,6,2,845.6414828836721,0,21,785.3198959720786,0
65,5624.449914940219,3,2,529.5481936377465,1,10,118.8091170786796,1
86,1791.540138561957,1,2,1504.8836346450694,1,38,412.5843753854132,1
145,10183.983265823708,7,5,824.3075859808656,2,56,100.0853820124118,1
71,2042.1711655935276,4,1,1470.7468076127038,1,32,709.7939592994694,0
45,4318.531747598173,4,3,1440.8192027152982,1,25,620.3906402344725,0
132,7872.226780885319,0,3,471.7723693343871,1,27,71.1911468763509,0
36,100.0,2,2,1051.051342078228,1,50,681.0555185097994,0
70,9319.00694034162,3,2,0.0,1,23,763.6179461177578,0
159,1547.3471230210594,2,2,1444.462694677139,2,14,728.5639284631498,1
19,3635.0017404872833,3,1,786.6205458018393,1,12,428.3609275778558,0
108,5866.573712593027,0,3,625.5415923702142,0,17,678.670860687206,0
167,4874.8824317437975,3,3,999.7069278199228,2,57,788.7958632473859,1
91,7367.528175351361,3,1,919.632379333112,0,35,0.0,1
90,197.57728708684863,5,2,736.4317280628743,2,32,691.6445517399138,1
19,7182.354061318152,2,4,763.5264912043278,1,26,0.0,0
39,7421.72716332059,0,2,952.768493738108,2,9,350.7717355088819,1
126,8087.677487737677,1,4,1011.0446772493436,2,48,429.3967293519891,1
173,231.01768410076875,3,1,1591.1267887328618,0,4,673.1187287879383,1
141,593.1942985129335,2,5,2020.385923212431,1,33,472.6590848442656,1
126,3972.873051024465,5,2,1321.6564007581565,2,29,710.3565550613779,1
58,917.5226560918971,3,4,1060.9843947052896,2,40,350.52532548884767,0
148,100.0,3,2,248.85575912180025,0,43,702.9462384099741,0
61,3843.607828336503,5,1,784.121807852604,0,17,647.5397686756403,0
127,5702.274084373294,2,1,293.7264493988814,1,8,570.1328363334366,0
105,11909.365849706153,2,2,341.0214128520352,0,35,396.3386945935513,0
167,6646.025462137071,2,1,1316.434597773212,0,13,437.2336416912163,0
2,10256.809999699455,2,2,824.0206294462824,1,41,484.93070645044713,0
131,4867.546740879269,3,1,1327.198893660156,1,4,277.175001180997,1
92,6678.697978601881,2,3,1245.5518523874173,0,57,480.2749943403051,0
113,4561.586913401676,5,3,885.5705190918521,2,24,588.6619685936912,1
153,11909.365849706153,4,2,498.83789810763466,0,49,513.5718625601254,1
56,2943.2274094128256,1,3,847.215560580735,0,44,186.41136184471088,0
161,3350.077099600428,3,2,69.47359782723004,1,39,421.11154201751225,1
166,7389.622062968612,3,5,581.2009201176584,1,48,520.5536161911933,1
117,5622.418710917978,3,1,2163.3968214888555,4,38,370.7210902612755,1
134,3727.513989568653,1,3,947.3772328192624,2,42,561.745332251693,1
58,7881.131446214469,3,3,1608.5903722889389,2,6,347.4281124288731,1
44,4876.558505806633,2,2,509.225564081766,1,53,552.0461756767646,1
173,4855.4098176578345,6,0,1426.505764394754,1,58,701.201295422727,1
160,5691.746922586673,4,0,751.6181191892699,0,12,394.8094128897753,0
173,100.0,3,4,1013.491132325903,3,29,611.459770901117,1
61,220.2380246316916,1,3,485.6065276473073,3,38,857.692948295759,0
47,8260.686837760424,5,0,1375.983234106565,2,35,450.6742428210393,0
149,2969.114987247486,5,3,1112.645584476585,1,32,691.1983233362121,1
80,4601.145955370915,6,3,1476.5825751292637,0,49,331.6670423846521,0
118,9837.31590836878,5,3,1170.720015634651,1,9,575.1672776809675,1
164,4736.397632211246,5,1,1974.3869193602775,0,3,398.2475075085569,1
147,4369.733557678517,2,3,1114.8229944302393,0,10,0.0,1
20,7688.232768485868,4,1,1112.7673468875237,2,44,938.7121047132368,1
146,3205.2052503414207,4,1,1269.1050348283816,1,16,392.5672889959184,0
47,8608.787687846117,2,0,2163.3968214888555,2,51,643.9725207212382,0
49,7626.67375830944,3,3,763.1014169896091,2,51,429.20413808982414,1
14,10490.99958592501,5,0,430.3613672217318,0,15,184.63097164073577,1
143,2928.9708701684026,0,1,886.5324255631618,1,10,877.2843385314702,0
159,9100.92393860724,3,1,772.5188524294424,1,38,699.3995894709028,1
2,6662.276321011779,1,4,1718.388842613724,1,48,241.9111958502143,0
117,1023.9008489749344,3,1,1140.2099590152488,2,23,748.0976206494721,1
54,100.0,1,0,721.4588438447724,2,37,983.7198976751188,0
118,2605.919353714012,2,4,811.361262605076,2,9,586.4495063647332,1
3,5877.043422037258,4,2,1126.1881458430123,0,41,786.4226239873233,0
144,6312.043797823422,3,1,402.0093453978408,1,33,903.5537461501432,1
12,4822.756804144805,3,3,0.0,0,17,264.8616300147424,0
74,4849.611902230901,2,4,1353.3482428830916,2,33,679.7134467636837,1
16,4622.01949969943,2,4,686.4328267782524,1,35,90.71368168722309,0
102,8093.651401215071,4,1,2163.3968214888555,0,18,476.0017556639041,1
152,691.1309051507851,1,2,1532.263112948258,2,9,347.80556952000035,1
156,5804.8695726028345,4,1,358.45628007644643,1,48,362.4362624543969,0
