age,income,employment_length,debt_to_income,credit_history_length,number_of_debts,number_of_delinquent_debts,homeowner,default_flag
23,10152.206968338658,14.441052355330417,0.2138695426259925,1.9258161422778013,1,1,1,0
34,34931.96563409963,4.635063904173717,0.2176095488230849,11.196904453714192,2,0,0,0
46,48274.29900895696,2.110818224618482,0.1088565861412117,10.795909105916316,2,0,1,0
18,53549.02579546757,8.472136121767651,0.1999639274642723,11.502962069326534,4,0,1,0
41,92077.32134535733,0.0,0.2114849458081917,12.508022441606808,2,0,0,0
45,55002.12528375908,8.416473187734038,0.0418012355296462,7.3517704229909135,2,0,0,0
43,53432.49481166395,4.019342472285226,0.2487912752127886,10.381914948436371,0,0,1,0
36,16835.347184873066,3.747309856826824,0.2793613913008271,0.9500046639837434,2,4,0,1
46,62331.31313630672,6.714496910947068,0.2959423557061845,16.789687306628302,3,0,1,0
20,42921.594049585634,1.6257421449384877,0.1770718617942588,6.943428309239632,4,0,1,0
33,49370.21844664335,0.0817236529918381,0.8114071014714438,1.698745331308373,6,4,0,1
18,33329.045909211054,8.014892471926327,0.2578713628365853,0.0,2,1,0,1
35,44349.1742734711,15.490251422682976,0.2107980889116486,1.2787115965550893,1,0,1,0
30,79811.33654885579,0.0,0.2693386703799018,3.985938207265408,2,0,0,0
36,43786.84888602655,14.676726783685211,0.2320403520609701,13.883231549278216,4,0,1,0
22,74079.29353588467,12.523749016294122,0.3581515118731809,13.307952035516074,1,0,1,0
49,24609.79527295056,4.731546565018715,0.0896935348771421,9.678756319069567,1,0,0,0
29,98946.0845777935,3.953620403063801,0.1532609400960839,5.1942248236869055,2,0,0,0
45,48565.28354501333,10.287003713958722,0.2481762709073645,9.946784498703126,3,0,1,0
36,86323.52163060044,11.19714021096275,0.3174681132528032,7.538254096065993,3,0,1,0
20,56512.743271749314,9.924854906598483,0.2852134023146481,2.0845979266774077,3,0,1,0
51,104287.7972342216,5.891440740782486,0.1306789172467166,8.232877293444847,0,0,1,0
45,28979.4763603336,12.467364472129953,0.4764448997785387,5.054344265322087,1,0,1,0
34,16288.867064928138,4.783427842503229,0.0356154761455869,5.994959315654205,5,1,1,1
32,52279.948487011214,4.129871748186971,0.1876621089656495,15.924706838105235,3,1,1,0
43,90960.16441637384,9.138545592379792,0.1224620995863445,2.289953719751896,0,1,0,0
53,28762.428565511385,10.595653234747148,0.2446935314906678,12.732251897593278,2,0,1,0
57,93714.88383947924,7.490618224814741,0.2354799947747389,9.95293418819818,1,0,0,0
39,58981.15441873194,9.20883444942155,0.1946403901047096,3.8862838697559807,1,0,1,0
43,69783.56701275587,7.912413185521258,0.2718479738680646,9.303959178370487,2,0,1,0
45,56341.53403174818,9.497059690087436,0.2146055848297891,13.863956954504925,2,1,1,0
27,86606.87014979438,9.87891066842387,0.1056788910797478,8.158351850431883,4,1,1,0
40,16759.354001451225,12.655059274345522,0.181754999712573,12.19889028867411,1,0,1,0
35,10000.0,0.6854042314153834,0.619040281849491,7.598298110178733,3,0,0,1
29,63553.46475385911,5.375948276875048,0.5599310848403415,1.170960113206982,1,0,1,1
44,63268.55640772262,0.0,0.3035946140314855,14.058839205166382,4,0,1,0
26,61949.778780473935,2.968459972034566,0.2477211245655397,3.207943293261277,0,0,1,0
29,89970.92721339708,10.539399225343104,0.2752034159196867,14.80746645099206,1,0,1,0
52,46971.14900272638,7.360015123933024,0.2133484495414511,16.627061177051743,1,1,1,0
25,57000.674176582776,7.539129599733482,0.2004005301267939,11.191586036291852,1,0,1,0
36,60837.78570088447,2.424875974369776,0.0,0.0,2,2,1,1
60,66046.45800696549,14.713738016583829,0.2450414161315705,8.453698889892197,0,0,0,0
34,35250.86066447064,3.8334707673093833,0.3524476165650876,0.6974600675230427,4,1,0,1
22,99713.5282202968,5.809606759482316,0.2426694842304374,12.56946358880213,3,0,1,0
44,62449.81850748909,16.55404272057158,0.2814740025818604,9.203738465930916,3,1,1,0
55,40331.004730440574,6.00223472001625,0.306799304450349,5.731542635101189,4,0,0,0
21,68602.85948630742,1.1118717196821972,0.1099360252021879,5.41982217776816,3,0,1,0
23,81359.95556117943,3.771857560052979,0.192324098723727,9.824791558486057,3,0,0,0
33,43693.77770423785,2.206724513385418,0.3669275097223265,7.117437640218042,0,0,1,0
37,76418.17042338214,0.5337353448420084,0.1994207110764775,13.691684300158132,4,0,1,0
44,44583.727387718216,8.956811270558056,0.1896992124231358,13.984662823195269,1,0,0,0
37,73736.93954127439,12.229219223423438,0.1124972578402574,0.0,3,0,1,0
49,43106.454734135,6.424681952004171,0.1410839561069337,8.946575406422934,1,0,0,0
36,80663.79728726296,10.918646807609097,0.2537984272542018,11.930464784767352,0,0,0,0
37,25232.048429564275,11.226923358784408,0.1299388841338903,14.86330652244832,3,1,0,0
27,26243.9986812388,1.119725663491376,0.7334730858189892,0.6678717305656807,3,2,0,1
36,47546.56466895234,14.311389453358364,0.2147305213968445,10.392448706544672,1,0,1,0
21,74644.36146181989,6.820375744573966,0.049215403590868,4.797181265697567,0,0,0,0
33,31504.68692557021,0.0290866013729971,0.1123062934299252,4.387053620194462,2,0,1,0
39,68241.66929742921,9.417383020094912,0.3391434325150649,11.012088936452097,3,1,1,0
50,72256.50643338643,14.563620346363308,0.2112679346249069,17.995096660501044,2,0,1,0
22,84646.57210429329,12.045271445438892,0.3103497501272326,2.136085835202511,1,0,1,0
48,68907.93544228571,7.442669586102919,0.2750512419611869,9.022511834553836,3,0,1,0
47,60631.78012305157,14.524701020040164,0.3434445169634489,16.810936134217638,2,0,1,0
33,47569.916130867285,2.0371590429233724,0.6607060874886012,5.711951719263768,2,2,0,1
50,58079.98676532284,6.048662345341909,0.1622653816920068,12.234794032845777,4,0,0,0
28,86826.6013909936,8.704554391934735,0.0894445805602193,5.595902100138627,2,0,1,0
34,66551.85462285916,0.0,0.1400838082454067,16.200141309214818,1,0,1,0
32,44994.82384616527,4.143853527744913,0.2049413485699647,21.190689060909246,2,1,1,0
39,78460.66874471458,18.98175153686046,0.1824021668543229,5.326423990535811,1,0,0,0
31,92037.97583179965,9.262242774768318,0.1130779621348152,12.438283662310733,5,0,1,0
33,58148.01209463214,10.597514070967131,0.1533681942826797,7.360356984478219,4,1,1,0
39,66572.88051609616,12.483538891843518,0.107563655993584,5.522487739393302,4,0,1,0
42,47037.351322244445,6.363156545281241,0.254741279206413,11.855139389517625,0,0,1,0
32,14102.285925110717,2.9544736476439635,0.6216311243623203,6.544279312675193,4,3,0,1
45,48946.14092433006,7.32434996462149,0.4491248330007266,9.87751992741371,2,0,1,0
39,48496.27100712968,16.13559026079879,0.3106406316391156,10.832645865512388,1,1,0,0
36,37709.92727270799,0.3080708685052964,0.0,0.4467358378813104,5,2,0,1
45,50846.30876641844,3.483981955522744,0.1792264252650848,9.088190989202111,1,0,1,0
39,71634.46729941011,6.2376052720667605,0.0,2.9601989494804943,2,0,1,0
41,59940.676058374025,0.0,0.5432942777353604,0.2185254374050345,7,2,0,1
43,77520.91553343857,6.594281369927334,0.2712036459360953,11.45444470985394,2,0,0,0
37,90325.76901112028,0.0,0.0597183713428412,4.142005458821986,3,1,1,0
44,72663.9035734383,0.0,0.3338368549536528,20.506906868005213,3,0,0,0
29,80899.60990266388,6.592467192896155,0.3933292513812035,0.1927221897984967,3,0,0,0
26,59990.42563862989,17.543881366888677,0.273241354761425,14.196384898996548,2,0,1,0
40,67658.43420114525,3.6461681177963055,0.2607151040779306,1.5195858423158235,3,0,0,0
48,46007.98382595272,15.389633680797678,0.12123227035757,11.03631864311253,1,0,1,0
47,57036.42933003542,9.881835185995543,0.1374015206496563,15.28149253994185,3,0,1,0
37,104287.7972342216,3.5329045708035727,0.2323095421317893,15.75880184877449,2,0,1,0
40,38297.16913675335,4.161649228475956,0.1290853410038477,13.380551468958224,3,0,1,0
40,57406.538959427984,14.817729733198062,0.3324277763129671,14.37704712708881,1,1,1,0
46,75223.84745403017,4.533619380384216,0.3070350951071872,14.177866442551132,1,1,1,0
24,51453.72036476624,0.0,0.2179310093229897,1.9759345873560927,3,1,1,1
50,23687.02048242365,8.135052771509532,0.1995651513372816,11.571607229075267,0,1,0,0
36,42867.3596039899,0.0,0.2644493065719434,7.136427413000268,3,1,1,1
62,66729.99577641801,15.430756625716722,0.1698490660299872,2.0393383293100875,2,0,1,0
31,32846.02546264896,9.186740597447654,0.3113737514138688,7.412477046327843,2,0,0,0
36,83823.46089880192,7.757520692255869,0.0228245220968104,8.321616310481243,4,0,1,0
37,29536.550716523045,8.084530977950562,0.3304602703347326,14.284926739169943,0,0,1,0
41,72624.48713943566,2.108269375965772,0.1815093382983012,6.447635849395039,2,0,1,0
46,44761.175237298325,4.569692367281606,0.3215774756407974,9.744942159481596,5,0,1,0
43,29855.483592321238,0.0,0.1834845876971625,21.190689060909246,0,0,1,0
18,74027.79787618999,3.1706418287245164,0.0879541017561536,7.221432277262561,4,0,0,0
29,69460.90545676003,5.311117220977261,0.3093308540930646,12.454506545585366,4,0,1,0
57,64366.775008843215,0.0,0.2094035398715102,13.376504149334185,2,0,0,0
39,69601.27235808207,7.560958241825732,0.2142922125689959,9.319786848142602,3,0,1,0
28,33496.85689604476,8.516081298829588,0.2501744616710967,13.936742104249232,0,0,0,0
39,84409.5278216215,8.37256192548167,0.2410770339192896,11.60739167653794,0,0,0,0
28,81941.50612825256,12.836671823390834,0.2063697204653182,12.909400316698132,0,0,1,0
36,66487.319484876,5.125455856471483,0.1423426931053881,9.763982396242302,4,0,1,0
34,72981.86768775001,5.566685963381522,0.4211730350396213,1.2863208911262376,2,0,1,0
41,59342.51029695132,12.622889329314251,0.0275656319603515,9.533228143569772,0,0,1,0
45,46206.88990198112,9.69570843103935,0.1455522908224141,6.9230318571485805,1,0,1,0
24,32937.05199342775,5.646406942289156,0.233919693216818,0.0,4,1,1,1
38,95627.99433201714,15.346067198634946,0.2498791873404376,11.94260936625727,1,0,1,0
49,46948.04181337023,1.0795550399378833,0.0,9.204054544310354,3,0,0,0
33,35512.25453284091,5.255730701838735,0.0977032115131932,14.05925096727493,4,0,1,0
30,80591.33847645503,16.368453486606697,0.2203678841051816,16.80209193900796,0,0,0,0
32,69391.92966588802,11.96030051039671,0.3026296585269112,7.75944387043308,1,0,1,0
27,52589.732868122606,2.237777659455661,0.1477850137886612,14.606893960603202,0,0,1,0
56,88672.67217635756,6.672385692833256,0.2256513739991844,16.741150222125654,2,0,1,0
30,38497.93903766489,10.983968886654072,0.1417033780738107,9.629168977193912,4,0,1,0
40,98946.56973808566,4.562616867982373,0.2121863183569268,16.630578138260656,4,1,1,0
53,23868.09513723284,3.477150145917739,0.5268461272215305,4.200117513408728,1,2,0,1
41,77192.61573709692,11.174814368062751,0.1224128500553757,12.156268862005405,2,1,1,0
45,46086.3851166697,0.7153122723963508,0.1485446416345413,12.859014604668008,2,0,1,0
36,47099.888695796966,0.5597368599931856,0.6685545811950004,0.0,4,3,1,1
27,12923.677043365937,5.456358525990438,0.2263271525844475,0.9459197903547518,4,4,0,1
30,73425.40273410708,8.218218184397937,0.358473964304512,13.554847033053663,0,0,1,0
60,81502.06907617878,9.80626141681768,0.1639892182745625,8.804184831453975,1,0,1,0
40,80543.02071786302,16.609821440660877,0.0615564396093663,8.606422414752906,1,0,1,0
32,67308.63685649418,12.243304760861117,0.2114936054393875,13.095780612085836,1,0,1,0
40,68157.58101794982,14.334018042216671,0.0964508138037069,11.988224870077152,0,0,1,0
18,38672.32853729191,4.687677527385773,0.4453322174135602,6.552022400376364,5,2,0,1
41,72501.53594008146,18.98175153686046,0.2332922724602971,10.575026000708704,2,0,0,0
60,79426.88569082963,2.724491848666577,0.3711300515310464,12.742561405254053,2,0,1,0
29,60161.33518822272,5.23176757724604,0.0535430734038388,10.714666415144528,0,0,1,0
57,50421.56912155391,4.36553819183085,0.4378775187445566,3.178823206616612,7,4,0,1
31,82867.96214299105,8.361801949541922,0.2378851229234974,6.108530093710677,6,0,1,0
18,39443.09168416711,6.871334531505709,0.7036882679607063,0.7063527553769182,5,2,0,1
42,58336.56456130761,10.273363704712905,0.2316446758582215,14.553770493857735,4,0,1,0
18,46304.4485845905,4.9272120460126425,0.5310672754535334,1.208038767611186,4,3,1,1
38,57922.92691725122,4.943726174671308,0.6568276530710331,0.0,3,1,0,1
39,92957.55211567346,10.032710691333474,0.2687041091888639,6.390942733317593,3,0,1,0
19,73774.25489109539,6.952358092414723,0.0950929640409267,3.896327164721868,0,0,1,0
34,43243.53877664436,11.212372232863093,0.1504677018016129,4.906097116518335,0,0,1,0
58,71025.11844669419,14.354061148284565,0.0714560101491516,14.349694749781683,2,0,0,0
28,32516.04550908469,0.4594247379087455,0.6578899881833402,2.839334633417784,5,2,0,1
35,55145.42821377943,14.017300284501983,0.1715495895348591,21.190689060909246,3,0,1,0
44,52028.15922172482,12.91963454603112,0.2359518881533238,2.007132190481617,0,0,1,0
46,91143.2177939732,4.018879386130903,0.164524818037115,14.226551646897256,3,0,0,0
44,51401.997895842265,8.343808754223915,0.3931507734726779,0.0,1,0,1,0
39,49718.223912642046,0.9578830789699576,0.19970186001613,1.4550399437104335,3,0,1,0
49,11185.919704498325,13.709154638681166,0.1991966396440728,7.521002343078548,1,1,1,0
31,101451.97081525036,14.559963951960489,0.2136049234191441,11.533829173310464,2,0,0,0
38,51901.27618031164,5.98866749034653,0.8230737355022355,4.639270181400809,3,2,1,1
53,31500.57656369176,16.417074223713342,0.2317542757019009,7.233548623598731,0,0,0,0
18,28078.747695579077,9.414808943831927,0.3599302902696474,0.0,5,2,1,1
43,30757.790896091705,11.630637606751868,0.21741762564046,13.893851415130271,4,0,1,0
41,35844.50355151207,4.880428990775435,0.3261250581399549,7.273110227325271,0,0,0,0
22,65720.3161526925,7.456891010552456,0.0786410109663888,3.616112318080424,2,0,1,0
31,17947.98616157956,14.724798330870744,0.3062627497387989,10.570169442222053,3,0,1,0
38,74735.26690335794,5.490529425011649,0.2497812766413309,18.35441306412944,1,0,1,0
32,32099.612387172365,2.8094558940389325,0.670583492838259,4.270075795346843,5,1,0,1
38,56884.8938283358,8.469164726927845,0.2830209388039723,0.0,3,0,1,0
47,37005.17089264214,12.36584646190794,0.1524574310875833,7.297021919686109,1,0,1,0
43,73306.6906901775,10.670314781584755,0.0827793382144387,9.12615580349613,2,0,1,0
35,54042.77224307733,1.9900400834442715,0.2873973397623823,6.494165344558715,5,2,1,1
38,41450.14911154778,2.7287376311885527,0.3973913214038328,1.474384819068325,5,0,0,1
35,68003.39210400995,10.483688783878591,0.0385831735494314,2.4029042683115964,1,0,1,0
43,36885.84850166169,0.0,0.187383787102116,5.85529629598576,2,0,1,0
53,66835.07841427079,5.891115678061848,0.1434868628207593,8.992540500433137,1,2,0,0
43,34137.554991900586,11.369825758550247,0.1186740679261491,5.741237477136874,1,0,1,0
25,55045.85603131005,0.7660467308506762,0.2651033858282,8.752808634526161,2,0,1,0
51,80355.9193807192,11.289934148874869,0.2715398618086713,11.042964820294191,2,0,0,0
37,48725.95371014415,0.8443416640815671,0.5584037058638902,2.6221930903011046,5,4,1,1
39,46330.38755088449,2.2823803395907984,0.2349333816533639,0.0,4,3,0,1
50,44383.55213961972,2.427085178158282,0.2872022748800162,4.2327424385437205,3,2,1,1
49,101090.2977880952,6.815910784815708,0.13073203207204,11.235321625667508,4,0,1,0
42,47399.031373033176,2.390855997937079,0.196611615718608,4.49903974332925,2,0,0,0
33,69243.08192119354,18.98175153686046,0.2652373380759776,8.777958568690558,3,0,1,0
39,56329.19355967069,11.949538734269469,0.0804743200616357,15.302998872776556,5,0,1,0
36,69437.39895753351,9.296921667214011,0.2686183556504707,8.384282606887663,1,0,1,0
30,58764.07203856819,3.2527401345190103,0.7018120311606346,3.03680869876983,4,1,0,1
36,99271.05667087632,7.448000479504783,0.1853111896098009,6.256836380029869,2,0,1,0
35,55999.73889781809,5.030221548525114,0.7890754169655094,1.943314571271407,2,1,0,1
47,42948.548225070015,1.5139423041686335,0.306879555515764,2.4644906557916397,2,4,1,0
27,48778.640204106494,6.595994286168667,0.0288402251481275,0.9740878146592786,7,3,1,1
54,48064.550472647694,3.944279926247683,0.2273145561070065,10.79521802361874,2,0,1,0
40,63606.77381327775,3.1166115234632263,0.1166660927457746,3.934528682212946,3,0,1,0
24,24897.95937457677,11.259667005150142,0.0997091159219768,9.416322344840909,2,0,1,0
39,43220.88866148434,6.991660054296672,0.3017985638386236,2.450081593667443,8,0,0,1
22,35052.5078001848,8.721897961587686,0.5123814050739685,1.9112463631622327,7,1,1,1
51,99514.10202460148,8.076532874227551,0.4207929217794186,15.53539730361522,1,0,1,0
54,87055.18061229525,9.941074957955363,0.1131270767208271,17.82937273796182,4,0,1,0
47,37944.47252359362,18.10596799790377,0.1466025329390872,14.957563260113917,1,0,1,0
49,75384.30554458099,6.367586881102218,0.1728468083277604,12.320847501721923,4,0,0,0
22,39083.46513632668,0.0,0.5622854250227132,2.883329421036908,5,2,1,1
43,66930.54036626001,4.572635736557899,0.2688494549982093,13.037887514205517,1,0,1,0
34,58772.679198001744,18.98175153686046,0.0805410352978129,9.01926784623632,3,1,0,0
41,51129.5680032577,7.752476769674659,0.0870079735005373,10.42512295141514,0,0,0,0
35,43169.850821769374,16.582701579387358,0.2105162305693403,16.231342544741004,4,0,1,0
21,40310.4872943166,1.1685368288085063,0.249148917806727,1.4463466865771313,7,1,0,1
37,90702.43479625304,8.358156383880848,0.0722594611370082,12.784262107613772,4,0,1,0
44,47031.70382082375,4.791494847887414,0.1818701214330225,12.589040209181434,2,0,1,0
26,34370.18054262351,6.147861427651648,0.2411667328215904,10.879940947627302,1,0,0,0
18,54961.05341891802,0.0,0.5470793176466557,0.0,3,3,0,1
48,53368.124421369095,7.995884055680491,0.1219233129753948,16.866144317713452,4,0,1,0
39,54743.66353405881,13.376206534806595,0.4833580429456599,8.600814606454017,3,0,1,0
24,46455.30260445055,7.424102137893248,0.4817148792666552,0.691878527126141,5,2,0,1
49,59754.46932995648,14.205671600074009,0.0602510659639206,11.46763416322651,1,0,1,0
30,30372.102570751915,3.657694443223778,0.1176630375211277,5.138404017245824,3,3,0,1
41,62266.68927810604,12.763246718462206,0.0769203393743573,8.852104097138913,3,0,1,0
38,13638.55961603401,1.2623136842059317,0.6286540226983148,0.0,4,2,0,1
37,44503.95643728942,7.860261143608537,0.1847049270633791,12.75954925173314,2,0,0,0
34,91840.49797152166,15.919682204817416,0.2600433076731002,5.192923394090986,2,0,0,0
18,52583.78389844951,2.5947739338991163,0.3932235184570227,0.0,0,2,0,1
43,91824.30581764589,8.392172535987998,0.0289191883682023,11.004781989430866,0,2,1,0
